CallTimestamp,Call Type,EmployeeID,CallDuration,WaitTime,CallAbandoned
24/04/2021 11:43,3,A475155,897,10,0
23/10/2021 09:31,3,A475155,464,10,0
21/10/2021 18:01,3,A475155,664,10,0
06/08/2021 13:32,3,A475155,156,10,0
11/05/2021 10:21,3,A475155,780,10,0
05/08/2021 08:19,3,A475155,228,10,0
20/10/2021 16:50,3,A475155,1497,10,0
08/10/2021 08:45,3,A475155,96,10,0
30/11/2021 11:24,3,A475155,1422,10,0
31/10/2021 18:48,3,A475155,344,10,0
08/03/2021 13:19,3,A475155,240,10,0
29/05/2021 11:10,3,A475155,698,10,0
08/06/2021 09:51,3,A475155,1197,10,0
07/06/2021 13:09,3,A475155,274,10,0
19/11/2021 13:12,3,A475155,157,10,0
28/08/2021 19:11,3,A475155,1015,10,0
16/04/2021 19:36,3,A475155,481,10,0
22/07/2021 19:43,3,A475155,627,10,0
22/11/2021 13:55,3,A475155,321,10,0
16/07/2021 14:46,3,A475155,988,10,0
26/04/2021 09:37,3,A475155,1006,10,0
27/01/2021 14:32,3,A475155,955,10,0
18/05/2021 19:57,3,A475155,154,10,0
26/08/2021 19:38,3,X991580,322,10,0
28/02/2021 16:07,3,X991580,579,10,0
06/04/2021 09:03,3,X991580,362,10,0
31/07/2021 14:40,3,X991580,1490,10,0
09/08/2021 09:14,3,X991580,807,10,0
30/09/2021 18:21,3,X991580,43,10,0
04/06/2021 11:10,3,X991580,885,10,0
21/12/2021 13:42,3,X991580,1157,10,0
21/07/2021 13:59,3,X991580,1252,10,0
04/12/2021 13:06,3,X991580,412,10,0
25/08/2021 12:01,3,X991580,1162,10,0
26/03/2021 14:19,3,X991580,1303,10,0
05/09/2021 16:50,3,X991580,909,10,0
09/11/2021 16:27,3,X991580,181,10,0
27/10/2021 16:15,3,X991580,1174,10,0
01/10/2021 09:59,3,X991580,484,10,0
04/01/2021 12:01,3,X991580,701,10,0
17/02/2021 19:12,3,X991580,776,10,0
01/05/2021 13:29,3,X991580,1357,10,0
20/01/2021 17:27,3,X991580,940,10,0
01/12/2021 13:15,3,X991580,345,10,0
04/08/2021 19:53,3,X991580,382,10,0
02/09/2021 14:22,3,X991580,1233,10,0
01/02/2021 08:55,3,X991580,617,10,0
03/01/2021 11:09,3,X991580,1024,10,0
01/06/2021 14:50,3,X991580,336,10,0
13/04/2021 17:48,3,X991580,651,10,0
29/01/2021 18:12,3,X991580,1374,10,0
03/10/2021 09:30,3,X991580,1391,10,0
18/12/2021 09:31,3,X991580,866,10,0
01/09/2021 09:21,3,X991580,664,10,0
13/04/2021 11:03,3,X991580,312,10,0
24/10/2021 18:00,3,X991580,153,10,0
01/07/2021 15:50,3,X991580,869,10,0
26/10/2021 18:01,3,X991580,202,10,0
15/09/2021 13:57,3,X991580,75,10,0
22/05/2021 11:40,3,X991580,495,10,0
27/03/2021 13:39,3,X991580,356,10,0
09/10/2021 08:39,3,X991580,980,10,0
14/03/2021 19:08,3,X991580,284,10,0
30/08/2021 10:12,3,X991580,1296,10,0
19/08/2021 10:59,3,X991580,950,10,0
30/01/2021 09:44,3,X991580,579,10,0
29/01/2021 08:27,3,X991580,128,10,0
01/07/2021 19:19,3,X991580,1331,10,0
05/04/2021 09:48,3,X991580,506,10,0
11/04/2021 18:46,3,X991580,70,10,0
25/03/2021 19:50,3,X991580,546,10,0
17/09/2021 18:52,3,X991580,1189,10,0
31/05/2021 14:53,3,X991580,542,10,0
19/10/2021 08:04,3,X991580,1147,10,0
20/09/2021 16:25,3,X991580,423,10,0
15/06/2021 18:05,3,X991580,1281,10,0
07/01/2021 18:26,3,X991580,151,10,0
06/06/2021 09:38,3,X991580,214,10,0
20/06/2021 18:55,3,X991580,164,10,0
30/09/2021 15:03,3,X991580,1321,10,0
03/05/2021 19:29,3,X991580,1345,10,0
14/06/2021 08:36,3,X991580,1481,10,0
06/05/2021 08:39,3,X991580,413,10,0
02/07/2021 08:10,3,X991580,286,10,0
29/09/2021 13:57,3,X991580,647,10,0
25/05/2021 17:51,3,X991580,1117,10,0
10/09/2021 19:21,3,X991580,156,10,0
29/07/2021 10:22,3,X991580,686,10,0
14/07/2021 12:32,3,X991580,745,10,0
03/09/2021 16:39,3,X991580,542,10,0
03/03/2021 18:03,3,X991580,1121,10,0
29/03/2021 14:16,3,X991580,993,10,0
21/02/2021 11:19,3,X991580,1264,10,0
14/02/2021 18:50,3,X991580,636,10,0
01/09/2021 08:53,3,X991580,416,10,0
11/09/2021 09:42,3,X991580,522,10,0
24/01/2021 15:38,3,X991580,535,10,0
17/11/2021 11:57,3,X991580,1488,10,0
20/03/2021 11:33,3,X991580,1044,10,0
24/04/2021 14:31,3,X991580,100,10,0
07/01/2021 17:26,3,X991580,323,10,0
29/05/2021 08:17,3,X991580,1449,10,0
19/07/2021 09:28,3,X991580,826,10,0
19/05/2021 17:41,3,X991580,74,10,0
17/11/2021 12:27,3,X991580,912,10,0
05/07/2021 19:33,3,X991580,670,10,0
24/12/2021 18:52,3,X991580,161,10,0
01/03/2021 16:41,3,X991580,1382,10,0
24/05/2021 11:23,3,X991580,671,10,0
07/01/2021 10:45,3,X991580,71,10,0
24/07/2021 10:51,3,X991580,1297,10,0
05/02/2021 17:37,3,X991580,597,10,0
18/10/2021 08:32,3,X991580,1360,10,0
10/07/2021 08:13,3,X991580,932,10,0
07/07/2021 10:16,3,X991580,1069,10,0
20/04/2021 08:58,3,J632516,281,10,0
13/10/2021 10:33,3,J632516,610,10,0
08/05/2021 18:28,3,J632516,334,10,0
23/06/2021 13:10,3,J632516,1006,10,0
09/07/2021 19:52,3,J632516,1032,10,0
01/02/2021 09:15,3,J632516,779,10,0
14/01/2021 10:53,3,J632516,817,10,0
12/03/2021 08:24,3,J632516,530,10,0
26/07/2021 13:42,3,J632516,802,10,0
18/10/2021 14:39,3,J632516,335,10,0
28/11/2021 15:59,3,J632516,70,10,0
20/02/2021 09:24,3,J632516,1065,10,0
08/08/2021 17:12,3,J632516,418,10,0
23/06/2021 17:33,3,J632516,990,10,0
22/10/2021 19:49,3,J632516,1082,10,0
26/01/2021 08:05,3,J632516,434,10,0
03/09/2021 09:42,3,J632516,289,10,0
05/11/2021 17:12,3,J632516,1374,10,0
30/06/2021 12:33,3,J632516,184,10,0
05/01/2021 16:57,3,J632516,1021,10,0
30/11/2021 19:04,3,J632516,715,10,0
25/04/2021 09:26,3,J632516,505,10,0
06/02/2021 10:43,3,J632516,575,10,0
08/04/2021 19:58,3,J632516,1295,10,0
20/01/2021 18:52,3,J632516,180,10,0
01/09/2021 13:47,3,J632516,638,10,0
10/07/2021 09:42,3,J632516,438,10,0
19/01/2021 09:28,3,J632516,547,10,0
15/11/2021 11:25,3,J632516,685,10,0
29/03/2021 19:55,3,J632516,74,10,0
28/03/2021 16:18,3,J632516,134,10,0
31/12/2021 12:38,3,J632516,940,10,0
19/01/2021 13:54,3,J632516,141,10,0
24/11/2021 14:10,3,J632516,1066,10,0
31/10/2021 13:30,3,J632516,671,10,0
16/12/2021 15:22,3,J632516,27,10,0
19/04/2021 11:35,3,J632516,575,10,0
15/11/2021 18:00,3,J632516,20,10,0
28/06/2021 12:23,3,J632516,873,10,0
18/07/2021 08:07,3,J632516,916,10,0
29/12/2021 09:48,3,J632516,1331,10,0
11/03/2021 09:56,3,J632516,1013,10,0
12/12/2021 12:07,3,J632516,992,10,0
25/11/2021 18:51,3,J632516,52,10,0
19/08/2021 18:09,3,J632516,379,10,0
21/05/2021 09:12,3,J632516,322,10,0
10/05/2021 17:44,3,J632516,1204,10,0
21/08/2021 12:51,3,J632516,974,10,0
13/10/2021 09:19,3,J632516,824,10,0
06/10/2021 11:43,3,J632516,119,10,0
01/05/2021 08:21,3,J632516,1061,10,0
13/04/2021 18:57,3,J632516,172,10,0
11/07/2021 15:00,3,J632516,1082,10,0
25/10/2021 13:45,3,J632516,959,10,0
23/10/2021 17:59,3,J632516,966,10,0
06/02/2021 13:48,3,J632516,1234,10,0
23/03/2021 16:37,3,J632516,705,10,0
02/01/2021 13:13,3,J632516,273,10,0
23/10/2021 12:19,3,J632516,1448,10,0
11/06/2021 12:04,3,J632516,833,10,0
29/01/2021 08:10,3,J632516,181,10,0
22/08/2021 10:55,3,J632516,1338,10,0
25/04/2021 14:01,3,J632516,625,10,0
03/06/2021 08:46,3,J632516,1182,10,0
20/12/2021 17:37,3,J632516,405,10,0
12/08/2021 12:51,3,J632516,885,10,0
17/05/2021 19:47,3,J632516,1303,10,0
13/09/2021 16:32,3,J632516,527,10,0
22/02/2021 15:16,3,J632516,894,10,0
04/11/2021 12:01,3,J632516,877,10,0
20/09/2021 18:55,3,J632516,454,10,0
23/04/2021 13:07,3,J632516,1344,10,0
14/11/2021 18:42,3,J632516,1461,10,0
28/05/2021 16:21,3,J632516,260,10,0
16/02/2021 14:46,3,J632516,1014,10,0
19/09/2021 10:25,3,J632516,746,10,0
01/07/2021 14:03,3,J632516,693,10,0
22/03/2021 15:45,3,J632516,652,10,0
30/06/2021 12:45,3,J632516,1419,10,0
04/01/2021 12:03,3,J632516,615,10,0
20/08/2021 15:17,3,J632516,924,10,0
17/08/2021 15:58,3,J632516,595,10,0
21/12/2021 08:10,3,J632516,1152,10,0
06/05/2021 15:23,3,J632516,355,10,0
02/12/2021 10:00,3,J632516,1428,10,0
12/12/2021 10:41,3,J632516,1146,10,0
28/03/2021 18:55,3,J632516,300,10,0
21/07/2021 14:31,3,J632516,1417,10,0
06/09/2021 13:28,3,J632516,1024,10,0
27/01/2021 17:51,3,J632516,979,10,0
03/09/2021 19:46,3,J632516,697,10,0
20/04/2021 09:12,3,I992869,228,10,0
02/09/2021 11:14,3,I992869,982,10,0
05/07/2021 19:55,3,I992869,685,10,0
28/08/2021 16:40,3,I992869,480,10,0
17/01/2021 09:45,3,I992869,1050,10,0
13/08/2021 18:29,3,I992869,1191,10,0
09/04/2021 14:11,3,I992869,1031,10,0
17/10/2021 14:12,3,I992869,931,10,0
24/06/2021 13:04,3,I992869,1298,10,0
27/04/2021 08:07,3,I992869,371,10,0
06/10/2021 11:03,3,I992869,374,10,0
25/09/2021 18:43,3,I992869,75,10,0
07/10/2021 13:55,3,I992869,55,10,0
06/01/2021 18:20,3,I992869,416,10,0
02/03/2021 12:11,3,I992869,1178,10,0
31/07/2021 15:51,3,I992869,1365,10,0
23/02/2021 15:55,3,I992869,347,10,0
01/04/2021 14:35,3,I992869,1205,10,0
18/07/2021 09:50,3,I992869,1004,10,0
11/12/2021 11:55,3,I992869,1445,10,0
25/01/2021 15:15,3,I992869,1508,10,0
14/10/2021 15:25,3,I992869,324,10,0
03/11/2021 19:55,3,I992869,199,10,0
05/10/2021 18:34,3,I992869,1142,10,0
19/10/2021 12:57,3,I992869,712,10,0
23/07/2021 16:11,3,I992869,985,10,0
02/01/2021 19:37,3,I992869,511,10,0
05/03/2021 15:18,3,I992869,665,10,0
15/01/2021 11:16,3,I992869,1070,10,0
16/09/2021 15:13,3,I992869,135,10,0
18/01/2021 14:58,3,I992869,470,10,0
15/12/2021 14:24,3,I992869,1131,10,0
16/04/2021 08:39,3,I992869,449,10,0
03/06/2021 08:07,3,I992869,1285,10,0
12/08/2021 19:11,3,I992869,1079,10,0
01/09/2021 11:08,3,I992869,915,10,0
09/08/2021 10:21,3,I992869,700,10,0
13/03/2021 17:15,3,I992869,1206,10,0
26/12/2021 12:19,3,I992869,1486,10,0
23/02/2021 08:49,3,I992869,616,10,0
07/09/2021 14:15,3,I992869,120,10,0
30/11/2021 14:48,3,I992869,178,10,0
24/01/2021 12:36,3,I992869,1230,10,0
24/05/2021 19:19,3,I992869,649,10,0
14/08/2021 19:52,3,I992869,917,10,0
03/01/2021 12:49,3,I992869,657,10,0
27/04/2021 13:43,3,I992869,657,10,0
23/02/2021 10:19,3,I992869,218,10,0
06/07/2021 12:57,3,I992869,528,10,0
24/06/2021 18:49,3,I992869,266,10,0
25/09/2021 10:43,3,I992869,35,10,0
01/06/2021 10:33,3,I992869,1233,10,0
06/12/2021 16:03,3,I992869,877,10,0
16/07/2021 16:28,3,I992869,1345,10,0
29/08/2021 09:36,3,I992869,1348,10,0
18/01/2021 09:28,3,I992869,47,10,0
23/10/2021 16:24,3,I992869,410,10,0
27/12/2021 08:44,3,I992869,435,10,0
26/08/2021 08:08,3,I992869,505,10,0
10/11/2021 13:02,3,I992869,1285,10,0
30/04/2021 18:13,3,I992869,1291,10,0
09/02/2021 14:03,3,I992869,744,10,0
16/09/2021 08:18,3,I992869,303,10,0
29/10/2021 18:24,3,I992869,47,10,0
21/04/2021 11:06,3,I992869,1241,10,0
20/03/2021 08:49,3,I992869,428,10,0
20/07/2021 15:16,3,I992869,1025,10,0
17/06/2021 18:25,3,I992869,1259,10,0
30/01/2021 10:18,3,I992869,228,10,0
13/11/2021 14:01,3,I992869,1195,10,0
08/06/2021 14:07,3,I992869,658,10,0
14/06/2021 10:34,3,I992869,1230,10,0
01/12/2021 09:27,3,I992869,1075,10,0
19/05/2021 17:16,3,I992869,1232,10,0
06/06/2021 16:31,3,I992869,794,10,0
16/05/2021 18:09,3,I992869,1052,10,0
31/07/2021 12:48,3,I992869,1463,10,0
22/05/2021 11:18,3,I992869,604,10,0
11/01/2021 13:40,3,I992869,569,10,0
29/03/2021 12:25,3,I992869,430,10,0
27/06/2021 18:09,3,I992869,982,10,0
17/01/2021 08:37,3,I992869,105,10,0
12/03/2021 19:15,3,I992869,509,10,0
22/07/2021 09:40,3,I992869,879,10,0
24/09/2021 15:16,3,I992869,309,10,0
24/07/2021 17:48,3,I992869,921,10,0
14/05/2021 08:24,3,I992869,1236,10,0
29/07/2021 08:14,3,I992869,1053,10,0
08/03/2021 14:36,3,I992869,694,10,0
24/04/2021 13:28,3,I992869,111,10,0
10/09/2021 14:21,3,I992869,1444,10,0
24/12/2021 08:36,3,F542348,545,10,0
16/02/2021 16:40,3,F542348,577,10,0
01/03/2021 10:01,3,F542348,1009,10,0
15/10/2021 10:45,3,F542348,575,10,0
29/10/2021 11:55,3,F542348,40,10,0
23/01/2021 09:51,3,F542348,1232,10,0
24/10/2021 10:16,3,F542348,1296,10,0
28/10/2021 16:39,3,F542348,308,10,0
01/11/2021 19:34,3,F542348,582,10,0
19/03/2021 08:40,3,F542348,1023,10,0
14/05/2021 10:35,3,F542348,592,10,0
01/10/2021 13:58,3,F542348,547,10,0
30/07/2021 18:09,3,F542348,858,10,0
17/06/2021 17:21,3,F542348,1411,10,0
06/11/2021 11:34,3,F542348,761,10,0
25/02/2021 12:47,3,F542348,1315,10,0
20/10/2021 17:52,3,F542348,1029,10,0
23/02/2021 14:38,3,F542348,52,10,0
27/02/2021 13:10,3,F542348,856,10,0
25/09/2021 09:34,3,F542348,292,10,0
21/11/2021 15:16,3,F542348,279,10,0
08/06/2021 11:16,3,F542348,670,10,0
07/02/2021 12:47,3,F542348,1119,10,0
08/07/2021 18:22,3,F542348,1259,10,0
16/05/2021 16:16,3,F542348,1117,10,0
26/12/2021 11:19,3,F542348,1014,10,0
22/03/2021 14:55,3,F542348,978,10,0
02/06/2021 11:28,3,F542348,78,10,0
24/09/2021 17:30,3,F542348,420,10,0
05/10/2021 13:30,3,F542348,75,10,0
30/12/2021 09:18,3,F542348,731,10,0
25/12/2021 09:26,3,F542348,495,10,0
23/01/2021 16:33,3,F542348,1458,10,0
30/01/2021 19:46,3,F542348,143,10,0
08/04/2021 18:28,3,F542348,333,10,0
10/03/2021 19:47,3,F542348,189,10,0
28/10/2021 16:22,3,F542348,333,10,0
30/11/2021 08:04,3,F542348,915,10,0
15/07/2021 09:49,3,F542348,276,10,0
04/12/2021 08:12,3,F542348,322,10,0
13/02/2021 08:45,3,F542348,92,10,0
06/03/2021 15:43,3,F542348,319,10,0
05/04/2021 19:32,3,F542348,938,10,0
23/06/2021 13:39,3,F542348,549,10,0
12/06/2021 19:13,3,F542348,465,10,0
09/07/2021 10:27,3,F542348,1353,10,0
24/10/2021 16:10,3,F542348,1064,10,0
29/03/2021 09:04,3,F542348,135,10,0
07/05/2021 15:51,3,F542348,891,10,0
11/08/2021 19:36,3,F542348,793,10,0
25/05/2021 08:18,3,F542348,709,10,0
09/01/2021 14:45,3,F542348,471,10,0
18/09/2021 17:40,3,F542348,1444,10,0
05/03/2021 08:53,3,F542348,1277,10,0
01/01/2021 15:43,3,F542348,1204,10,0
11/02/2021 18:33,3,F542348,959,10,0
24/05/2021 10:06,3,F542348,406,10,0
23/04/2021 17:13,3,F542348,331,10,0
13/03/2021 18:46,3,F542348,751,10,0
02/03/2021 15:46,3,F542348,712,10,0
13/08/2021 15:13,3,F542348,1272,10,0
30/12/2021 10:51,3,F542348,1490,10,0
01/02/2021 19:45,3,F542348,562,10,0
11/06/2021 10:38,3,F542348,271,10,0
20/06/2021 12:00,3,F542348,911,10,0
06/03/2021 08:10,3,F542348,144,10,0
28/02/2021 15:37,3,F542348,1461,10,0
14/04/2021 17:11,3,F542348,846,10,0
05/02/2021 11:52,3,F542348,687,10,0
27/04/2021 08:21,3,F542348,1087,10,0
02/06/2021 12:06,3,F542348,263,10,0
06/02/2021 19:15,3,F542348,232,10,0
25/09/2021 14:15,3,F542348,601,10,0
16/04/2021 13:52,3,F542348,775,10,0
17/06/2021 10:59,3,F542348,1108,10,0
11/01/2021 17:21,3,F542348,675,10,0
26/10/2021 14:38,3,F542348,684,10,0
29/10/2021 10:52,3,F542348,465,10,0
26/03/2021 15:42,3,F542348,1485,10,0
14/10/2021 16:48,3,F542348,763,10,0
01/11/2021 16:13,3,F542348,700,10,0
22/03/2021 18:45,3,F542348,1492,10,0
03/04/2021 13:05,3,F542348,609,10,0
11/10/2021 08:15,3,F542348,1478,10,0
19/07/2021 19:13,3,F542348,1396,10,0
14/04/2021 15:09,3,F542348,335,10,0
09/12/2021 16:06,3,F542348,203,10,0
11/07/2021 12:36,3,F542348,1395,10,0
17/09/2021 17:08,3,F542348,1455,10,0
21/01/2021 12:26,3,F542348,1458,10,0
28/04/2021 13:18,3,M855788,557,10,0
01/12/2021 11:15,3,M855788,1340,10,0
28/01/2021 10:13,3,M855788,887,10,0
01/05/2021 10:57,3,M855788,497,10,0
20/11/2021 08:13,3,M855788,702,10,0
27/07/2021 09:42,3,M855788,452,10,0
25/10/2021 17:11,3,M855788,790,10,0
27/02/2021 10:25,3,M855788,1025,10,0
28/05/2021 18:05,3,M855788,544,10,0
19/03/2021 16:48,3,M855788,226,10,0
25/01/2021 16:10,3,M855788,682,10,0
09/09/2021 15:36,3,M855788,148,10,0
08/03/2021 17:45,3,M855788,708,10,0
22/03/2021 14:16,3,M855788,675,10,0
26/03/2021 19:54,3,M855788,402,10,0
03/07/2021 15:22,3,M855788,61,10,0
10/02/2021 10:01,3,M855788,98,10,0
15/02/2021 13:45,3,M855788,1060,10,0
26/01/2021 12:28,3,M855788,1216,10,0
23/06/2021 10:03,3,M855788,466,10,0
29/01/2021 17:37,3,M855788,920,10,0
17/09/2021 13:16,3,M855788,174,10,0
25/02/2021 18:07,3,M855788,1156,10,0
17/11/2021 16:33,3,M855788,1391,10,0
21/07/2021 17:47,3,M855788,1081,10,0
11/09/2021 11:39,3,M855788,423,10,0
17/01/2021 13:53,3,M855788,562,10,0
18/10/2021 16:10,3,M855788,1027,10,0
02/12/2021 14:45,3,M855788,1106,10,0
16/06/2021 19:30,3,M855788,774,10,0
13/09/2021 08:01,3,M855788,52,10,0
18/02/2021 09:41,3,M855788,143,10,0
28/02/2021 17:57,3,M855788,1227,10,0
05/12/2021 09:53,3,M855788,1272,10,0
22/06/2021 09:54,3,M855788,1099,10,0
22/08/2021 16:25,3,M855788,1482,10,0
22/04/2021 15:55,3,M855788,1245,10,0
26/02/2021 12:55,3,M855788,1299,10,0
03/04/2021 15:17,3,M855788,1490,10,0
31/01/2021 19:10,3,M855788,363,10,0
17/03/2021 18:25,3,M855788,386,10,0
12/08/2021 13:10,3,M855788,631,10,0
11/10/2021 10:13,3,M855788,1160,10,0
17/07/2021 14:48,3,M855788,555,10,0
16/12/2021 19:57,3,M855788,963,10,0
21/09/2021 12:49,3,M855788,742,10,0
11/01/2021 13:47,3,M855788,979,10,0
17/04/2021 14:57,3,M855788,624,10,0
09/05/2021 11:06,3,M855788,332,10,0
22/09/2021 17:03,3,M855788,273,10,0
27/06/2021 08:03,3,M855788,1210,10,0
15/01/2021 12:37,3,M855788,1074,10,0
05/12/2021 18:01,3,M855788,574,10,0
28/07/2021 18:54,3,M855788,1178,10,0
04/12/2021 19:58,3,M855788,48,10,0
27/01/2021 09:17,3,M855788,182,10,0
13/03/2021 12:33,3,M855788,1099,10,0
20/09/2021 08:43,3,M855788,565,10,0
03/01/2021 10:39,3,M855788,1005,10,0
13/04/2021 11:28,3,M855788,1470,10,0
08/07/2021 15:28,3,M855788,1426,10,0
04/11/2021 16:10,3,M855788,369,10,0
24/10/2021 14:24,3,M855788,855,10,0
16/08/2021 16:04,3,M855788,380,10,0
09/03/2021 10:31,3,M855788,850,10,0
29/11/2021 09:49,3,M855788,822,10,0
06/06/2021 17:58,3,M855788,84,10,0
22/08/2021 15:24,3,M855788,1285,10,0
21/12/2021 12:15,3,M855788,664,10,0
06/04/2021 18:10,3,M855788,1149,10,0
07/11/2021 11:18,3,M855788,653,10,0
09/08/2021 17:29,3,M855788,490,10,0
25/11/2021 13:34,3,M855788,77,10,0
28/06/2021 17:07,3,M855788,144,10,0
11/09/2021 18:40,3,M855788,570,10,0
16/07/2021 13:55,3,M855788,261,10,0
03/08/2021 09:03,3,M855788,133,10,0
12/08/2021 16:23,3,M855788,1183,10,0
02/01/2021 18:26,3,M855788,743,10,0
23/03/2021 14:48,3,M855788,690,10,0
02/05/2021 14:06,3,M855788,1453,10,0
21/02/2021 18:25,3,M855788,1087,10,0
29/03/2021 19:00,3,M855788,1384,10,0
16/03/2021 18:12,3,M855788,814,10,0
22/04/2021 09:15,3,M855788,1427,10,0
24/01/2021 09:51,3,M855788,413,10,0
15/01/2021 13:46,3,M855788,508,10,0
04/09/2021 09:39,3,M855788,158,10,0
24/06/2021 16:39,3,M855788,471,10,0
23/09/2021 19:08,3,M855788,99,10,0
26/06/2021 10:19,3,J192194,1239,10,0
22/11/2021 11:54,3,J192194,364,10,0
10/09/2021 15:24,3,J192194,696,10,0
29/08/2021 09:40,3,J192194,641,10,0
20/05/2021 12:57,3,J192194,1294,10,0
20/03/2021 09:23,3,J192194,311,10,0
25/02/2021 13:09,3,J192194,632,10,0
16/10/2021 09:15,3,J192194,623,10,0
06/12/2021 15:09,3,J192194,18,10,0
01/12/2021 11:48,3,J192194,439,10,0
04/04/2021 14:17,3,J192194,67,10,0
04/10/2021 15:21,3,J192194,39,10,0
27/11/2021 13:52,3,J192194,371,10,0
15/05/2021 14:24,3,J192194,1212,10,0
25/02/2021 08:32,3,J192194,1264,10,0
29/08/2021 13:27,3,J192194,950,10,0
22/06/2021 10:17,3,J192194,854,10,0
19/10/2021 13:03,3,J192194,1406,10,0
25/05/2021 08:54,3,J192194,620,10,0
15/04/2021 17:12,3,J192194,1277,10,0
13/10/2021 09:36,3,J192194,1461,10,0
26/12/2021 10:10,3,J192194,937,10,0
03/02/2021 17:23,3,J192194,1489,10,0
07/04/2021 08:42,3,J192194,125,10,0
20/07/2021 18:00,3,J192194,797,10,0
12/12/2021 18:40,3,J192194,1207,10,0
01/11/2021 09:08,3,J192194,507,10,0
29/08/2021 14:10,3,J192194,195,10,0
28/08/2021 09:50,3,J192194,699,10,0
12/09/2021 09:19,3,J192194,274,10,0
26/07/2021 16:23,3,J192194,282,10,0
24/05/2021 17:26,3,J192194,225,10,0
25/11/2021 18:55,3,J192194,1374,10,0
08/08/2021 16:21,3,J192194,224,10,0
27/02/2021 14:52,3,J192194,1320,10,0
23/09/2021 11:58,3,J192194,1465,10,0
18/03/2021 18:49,3,J192194,289,10,0
31/10/2021 19:55,3,J192194,400,10,0
02/04/2021 10:50,3,J192194,929,10,0
14/07/2021 08:24,3,J192194,556,10,0
25/12/2021 15:24,3,J192194,568,10,0
03/06/2021 10:52,3,J192194,669,10,0
22/08/2021 12:53,3,J192194,219,10,0
01/03/2021 10:58,3,J192194,376,10,0
17/06/2021 14:15,3,J192194,823,10,0
19/03/2021 19:28,3,J192194,87,10,0
06/02/2021 16:30,3,J192194,95,10,0
25/11/2021 12:55,3,J192194,1367,10,0
13/11/2021 11:57,3,J192194,598,10,0
30/09/2021 17:20,3,J192194,609,10,0
27/06/2021 12:51,3,J192194,1010,10,0
23/06/2021 11:51,3,J192194,908,10,0
10/05/2021 13:27,3,J192194,509,10,0
17/06/2021 08:23,3,J192194,1017,10,0
23/09/2021 16:26,3,J192194,836,10,0
15/03/2021 11:23,3,J192194,32,10,0
19/11/2021 17:40,3,J192194,1278,10,0
10/12/2021 16:11,3,J192194,713,10,0
01/08/2021 16:26,3,J192194,79,10,0
16/08/2021 17:58,3,J192194,1389,10,0
05/05/2021 18:38,3,J192194,1015,10,0
16/01/2021 10:03,3,J192194,1102,10,0
11/03/2021 17:36,3,J192194,875,10,0
15/06/2021 15:48,3,J192194,1052,10,0
25/12/2021 10:57,3,J192194,381,10,0
14/07/2021 15:18,3,J192194,495,10,0
24/02/2021 17:40,3,J192194,149,10,0
15/12/2021 18:51,3,J192194,644,10,0
19/09/2021 18:36,3,J192194,595,10,0
27/04/2021 12:19,3,J192194,35,10,0
08/04/2021 10:39,3,J192194,115,10,0
03/12/2021 16:29,3,J192194,320,10,0
06/12/2021 18:19,3,J192194,43,10,0
28/08/2021 09:24,3,J192194,405,10,0
24/09/2021 17:42,3,J192194,455,10,0
13/12/2021 19:14,3,J192194,100,10,0
15/02/2021 16:51,3,J192194,803,10,0
02/06/2021 14:36,3,J192194,1289,10,0
13/09/2021 15:22,3,J192194,1344,10,0
23/08/2021 19:25,3,J192194,59,10,0
26/10/2021 10:00,3,J192194,570,10,0
16/08/2021 08:37,3,J192194,421,10,0
11/05/2021 09:39,3,J192194,1145,10,0
24/10/2021 16:33,3,J192194,1378,10,0
14/11/2021 10:45,3,J192194,221,10,0
17/09/2021 12:40,3,J192194,1059,10,0
26/12/2021 11:04,3,J192194,1270,10,0
31/10/2021 14:57,3,J192194,905,10,0
10/10/2021 12:30,3,J192194,1132,10,0
04/11/2021 12:39,3,J192194,741,10,0
30/10/2021 10:57,3,J419954,214,10,0
23/10/2021 13:19,3,J419954,166,10,0
28/04/2021 12:24,3,J419954,144,10,0
07/08/2021 12:33,3,J419954,1222,10,0
13/08/2021 17:34,3,J419954,1303,10,0
08/03/2021 09:37,3,J419954,1156,10,0
30/11/2021 10:55,3,J419954,949,10,0
14/06/2021 13:24,3,J419954,347,10,0
04/09/2021 18:43,3,J419954,285,10,0
30/08/2021 13:19,3,J419954,1175,10,0
22/01/2021 13:06,3,J419954,225,10,0
11/01/2021 17:59,3,J419954,1144,10,0
02/06/2021 14:04,3,J419954,718,10,0
17/05/2021 11:13,3,J419954,21,10,0
24/05/2021 12:36,3,J419954,583,10,0
01/07/2021 08:24,3,J419954,85,10,0
20/05/2021 10:42,3,J419954,1222,10,0
01/07/2021 17:33,3,J419954,493,10,0
29/04/2021 18:16,3,J419954,197,10,0
01/05/2021 18:08,3,J419954,1107,10,0
16/10/2021 16:23,3,J419954,1267,10,0
17/08/2021 17:01,3,J419954,906,10,0
04/09/2021 19:21,3,J419954,1192,10,0
07/09/2021 18:43,3,J419954,169,10,0
16/08/2021 09:33,3,J419954,1467,10,0
05/06/2021 11:06,3,J419954,1373,10,0
07/08/2021 11:32,3,J419954,192,10,0
03/11/2021 09:00,3,J419954,231,10,0
09/02/2021 13:29,3,J419954,967,10,0
09/03/2021 12:22,3,J419954,807,10,0
13/03/2021 13:33,3,J419954,1486,10,0
